participant_id,Cultural_Fam,Musicianship,age,nationality,ethnicity,rhythm_name,original_identifier,aligned_beat,trial_errors,trial_durations_sec,trial_adjustments,random_start_beats,initial_beat_offsets,corrected_aligned_beats,is_correct,trial_number_overall,repetition
RHYTHM_1758747345839_wh3xm,Non-Indian,non-NICM_Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,4,7,16.4,4,2,3,4,FALSE,8,2
RHYTHM_1758747626047_yebbj,Non-Indian,non-NICM_Musician,34,united states,any other white background,Rupak,1,1,0,142,35,6,1,1,TRUE,1,1
RHYTHM_1758747626047_yebbj,Non-Indian,non-NICM_Musician,34,united states,any other white background,Keherva,1,7,2,91.5,18,7,4,7,FALSE,2,1
RHYTHM_1758747626047_yebbj,Non-Indian,non-NICM_Musician,34,united states,any other white background,Jhaptal,1,6,5,37.9,6,4,1,6,FALSE,3,1
RHYTHM_1758747626047_yebbj,Non-Indian,non-NICM_Musician,34,united states,any other white background,Rupak,2,1,0,84.2,17,6,3,1,TRUE,4,2
RHYTHM_1758747626047_yebbj,Non-Indian,non-NICM_Musician,34,united states,any other white background,Teental,1,16,1,62.4,12,12,11,16,FALSE,5,1
RHYTHM_1758747626047_yebbj,Non-Indian,non-NICM_Musician,34,united states,any other white background,Keherva,2,1,0,84.4,11,8,1,1,TRUE,6,2
RHYTHM_1758747626047_yebbj,Non-Indian,non-NICM_Musician,34,united states,any other white background,Teental,2,16,1,21.8,2,5,14,16,FALSE,7,2
RHYTHM_1758747626047_yebbj,Non-Indian,non-NICM_Musician,34,united states,any other white background,Jhaptal,2,1,0,59.1,9,4,9,1,TRUE,8,2
RHYTHM_1758748829593_hbfwl,Non-Indian,Non-Musician,49,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,3,8,24.9,7,4,5,3,FALSE,1,1
RHYTHM_1758748829593_hbfwl,Non-Indian,Non-Musician,49,united states,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,21.5,3,6,3,1,TRUE,2,1
RHYTHM_1758748829593_hbfwl,Non-Indian,Non-Musician,49,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,11.1,3,4,6,8,FALSE,3,2
RHYTHM_1758748829593_hbfwl,Non-Indian,Non-Musician,49,united states,"english, welsh, scottish, northern irish or british",Teental,1,8,9,10.3,4,5,5,8,FALSE,4,1
RHYTHM_1758748829593_hbfwl,Non-Indian,Non-Musician,49,united states,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,20.4,6,2,1,6,FALSE,5,1
RHYTHM_1758748829593_hbfwl,Non-Indian,Non-Musician,49,united states,"english, welsh, scottish, northern irish or british",Keherva,2,8,1,16.3,4,6,3,8,FALSE,6,2
RHYTHM_1758748829593_hbfwl,Non-Indian,Non-Musician,49,united states,"english, welsh, scottish, northern irish or british",Rupak,2,2,6,17.2,9,6,1,2,FALSE,7,2
RHYTHM_1758748829593_hbfwl,Non-Indian,Non-Musician,49,united states,"english, welsh, scottish, northern irish or british",Teental,2,3,14,7.9,1,12,15,3,FALSE,8,2
RHYTHM_1758749464185_8n1g2,Non-Indian,non-NICM_Musician,60,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,173.5,19,3,4,8,FALSE,1,1
RHYTHM_1758749464185_8n1g2,Non-Indian,non-NICM_Musician,60,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,86.2,4,3,5,6,FALSE,2,1
RHYTHM_1758749464185_8n1g2,Non-Indian,non-NICM_Musician,60,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,16,1,87.8,6,10,11,16,FALSE,3,1
RHYTHM_1758749464185_8n1g2,Non-Indian,non-NICM_Musician,60,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,6,2,84.6,1,1,3,6,FALSE,4,2
RHYTHM_1758749464185_8n1g2,Non-Indian,non-NICM_Musician,60,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,34.6,2,6,6,1,TRUE,5,1
RHYTHM_1758749464185_8n1g2,Non-Indian,non-NICM_Musician,60,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,8,9,35.4,3,12,6,8,FALSE,6,2
RHYTHM_1758749464185_8n1g2,Non-Indian,non-NICM_Musician,60,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,1,0,36.4,3,5,5,1,TRUE,7,2
RHYTHM_1758749464185_8n1g2,Non-Indian,non-NICM_Musician,60,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,42.5,2,6,5,8,FALSE,8,2
RHYTHM_1758751197439_u4qac,Non-Indian,non-NICM_Musician,47,united states,irish,Keherva,1,6,3,33.8,2,6,5,6,FALSE,1,1
RHYTHM_1758751197439_u4qac,Non-Indian,non-NICM_Musician,47,united states,irish,Rupak,1,5,3,23.6,2,6,1,5,FALSE,2,1
RHYTHM_1758751197439_u4qac,Non-Indian,non-NICM_Musician,47,united states,irish,Rupak,2,5,3,19.1,1,6,4,5,FALSE,3,2
RHYTHM_1758751197439_u4qac,Non-Indian,non-NICM_Musician,47,united states,irish,Teental,1,6,11,36.7,6,7,13,6,FALSE,4,1
RHYTHM_1758751197439_u4qac,Non-Indian,non-NICM_Musician,47,united states,irish,Jhaptal,1,7,4,15.8,0,3,4,7,FALSE,5,1
RHYTHM_1758751197439_u4qac,Non-Indian,non-NICM_Musician,47,united states,irish,Jhaptal,2,5,6,11.1,0,3,6,5,FALSE,6,2
RHYTHM_1758751197439_u4qac,Non-Indian,non-NICM_Musician,47,united states,irish,Teental,2,4,13,14.7,1,14,12,4,FALSE,7,2
RHYTHM_1758751197439_u4qac,Non-Indian,non-NICM_Musician,47,united states,irish,Keherva,2,7,2,11.7,0,1,2,7,FALSE,8,2
RHYTHM_1758751695056_oi8bu,Non-Indian,non-NICM_Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,6,5,34.2,5,7,4,6,FALSE,1,1
RHYTHM_1758751695056_oi8bu,Non-Indian,non-NICM_Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,26,1,8,6,1,TRUE,2,1
RHYTHM_1758751695056_oi8bu,Non-Indian,non-NICM_Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,6,5,30.6,3,5,2,6,FALSE,3,2
RHYTHM_1758751695056_oi8bu,Non-Indian,non-NICM_Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,1,0,63.4,9,4,3,1,TRUE,4,1
RHYTHM_1758751695056_oi8bu,Non-Indian,non-NICM_Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,16,1,50.5,8,3,7,16,FALSE,5,1
RHYTHM_1758751695056_oi8bu,Non-Indian,non-NICM_Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,16,1,23.6,2,5,14,16,FALSE,6,2
RHYTHM_1758751695056_oi8bu,Non-Indian,non-NICM_Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,1,0,59.2,6,2,2,1,TRUE,7,2
RHYTHM_1758751695056_oi8bu,Non-Indian,non-NICM_Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,1,0,19.5,1,1,5,1,TRUE,8,2
RHYTHM_1758752590926_anih3,Non-Indian,non-NICM_Musician,53,united states,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,20.2,5,6,6,8,FALSE,1,1
RHYTHM_1758752590926_anih3,Non-Indian,non-NICM_Musician,53,united states,"english, welsh, scottish, northern irish or british",Teental,1,16,1,32.5,8,4,9,16,FALSE,2,1
RHYTHM_1758752590926_anih3,Non-Indian,non-NICM_Musician,53,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,3,8,73.8,7,7,5,3,FALSE,3,1
RHYTHM_1758752590926_anih3,Non-Indian,non-NICM_Musician,53,united states,"english, welsh, scottish, northern irish or british",Teental,2,16,1,41.9,15,7,4,16,FALSE,4,2
RHYTHM_1758752590926_anih3,Non-Indian,non-NICM_Musician,53,united states,"english, welsh, scottish, northern irish or british",Keherva,2,8,1,25.2,0,6,1,8,FALSE,5,2
RHYTHM_1758752590926_anih3,Non-Indian,non-NICM_Musician,53,united states,"english, welsh, scottish, northern irish or british",Rupak,1,5,3,48.1,4,2,5,5,FALSE,6,1
RHYTHM_1758752590926_anih3,Non-Indian,non-NICM_Musician,53,united states,"english, welsh, scottish, northern irish or british",Rupak,2,3,5,23.2,3,4,1,3,FALSE,7,2
RHYTHM_1758752590926_anih3,Non-Indian,non-NICM_Musician,53,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,4,7,36.1,3,6,4,4,FALSE,8,2
RHYTHM_1758753238366_7gzuc,Non-Indian,non-NICM_Musician,49,united states,any other white background,Jhaptal,1,6,5,40.4,13,3,4,6,FALSE,1,1
RHYTHM_1758753238366_7gzuc,Non-Indian,non-NICM_Musician,49,united states,any other white background,Keherva,1,1,0,11.1,1,4,7,1,TRUE,2,1
RHYTHM_1758753238366_7gzuc,Non-Indian,non-NICM_Musician,49,united states,any other white background,Teental,1,10,7,14.1,1,9,6,10,FALSE,3,1
RHYTHM_1758753238366_7gzuc,Non-Indian,non-NICM_Musician,49,united states,any other white background,Keherva,2,1,0,5.2,1,5,7,1,TRUE,4,2
RHYTHM_1758753238366_7gzuc,Non-Indian,non-NICM_Musician,49,united states,any other white background,Rupak,1,1,0,14.8,4,5,5,1,TRUE,5,1
RHYTHM_1758753238366_7gzuc,Non-Indian,non-NICM_Musician,49,united states,any other white background,Jhaptal,2,6,5,9.6,1,2,4,6,FALSE,6,2
RHYTHM_1758753238366_7gzuc,Non-Indian,non-NICM_Musician,49,united states,any other white background,Rupak,2,7,1,10.3,2,6,6,7,FALSE,7,2
RHYTHM_1758753238366_7gzuc,Non-Indian,non-NICM_Musician,49,united states,any other white background,Teental,2,12,5,19.6,8,12,9,12,FALSE,8,2
RHYTHM_1758753726009_9g4f7,Non-Indian,non-NICM_Musician,65,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,101.4,21,8,8,8,FALSE,1,1
RHYTHM_1758753726009_9g4f7,Non-Indian,non-NICM_Musician,65,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,4,5,36.3,4,8,1,4,FALSE,2,1
RHYTHM_1758753726009_9g4f7,Non-Indian,non-NICM_Musician,65,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,41.2,5,2,6,4,FALSE,3,1
RHYTHM_1758753726009_9g4f7,Non-Indian,non-NICM_Musician,65,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,50.7,6,7,7,8,FALSE,4,2
RHYTHM_1758753726009_9g4f7,Non-Indian,non-NICM_Musician,65,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,1,0,22.8,2,16,14,1,TRUE,5,1
RHYTHM_1758753726009_9g4f7,Non-Indian,non-NICM_Musician,65,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,6,3,24.4,2,5,1,6,FALSE,6,2
RHYTHM_1758753726009_9g4f7,Non-Indian,non-NICM_Musician,65,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,4,4,23.5,3,3,1,4,FALSE,7,2
RHYTHM_1758753726009_9g4f7,Non-Indian,non-NICM_Musician,65,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,1,0,58.8,16,6,2,1,TRUE,8,2
RHYTHM_1758754713145_5mqsr,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,80.4,12,1,4,1,TRUE,1,1
RHYTHM_1758754713145_5mqsr,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,22.2,1,5,3,6,FALSE,2,1
RHYTHM_1758754713145_5mqsr,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Rupak,2,6,2,48.3,6,3,1,6,FALSE,3,2
RHYTHM_1758754713145_5mqsr,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,23,1,6,4,8,FALSE,4,1
RHYTHM_1758754713145_5mqsr,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,5,6,74.1,0,9,6,5,FALSE,5,2
RHYTHM_1758754713145_5mqsr,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Teental,1,8,9,76.3,11,6,2,8,FALSE,6,1
RHYTHM_1758754713145_5mqsr,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Teental,2,12,5,14.7,0,11,5,12,FALSE,7,2
RHYTHM_1758754713145_5mqsr,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,16.7,0,2,6,3,FALSE,8,2
RHYTHM_1758755671929_edi90,Non-Indian,non-NICM_Musician,62,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,5,6,255.2,23,1,1,5,FALSE,1,1
RHYTHM_1758755671929_edi90,Non-Indian,non-NICM_Musician,62,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,45.1,0,6,4,4,FALSE,2,1
RHYTHM_1758755671929_edi90,Non-Indian,non-NICM_Musician,62,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,2,7,73.7,5,6,4,2,FALSE,3,1
RHYTHM_1758755671929_edi90,Non-Indian,non-NICM_Musician,62,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,1,0,88.4,2,7,6,1,TRUE,4,2
RHYTHM_1758755671929_edi90,Non-Indian,non-NICM_Musician,62,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,8,9,43.4,4,9,5,8,FALSE,5,1
RHYTHM_1758755671929_edi90,Non-Indian,non-NICM_Musician,62,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,9,8,47.2,6,5,2,9,FALSE,6,2
RHYTHM_1758755671929_edi90,Non-Indian,non-NICM_Musician,62,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,99,13,9,6,8,FALSE,7,2
RHYTHM_1758755671929_edi90,Non-Indian,non-NICM_Musician,62,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,4,4,37.9,1,1,3,4,FALSE,8,2
RHYTHM_1758757182699_jk2zo,Non-Indian,non-NICM_Musician,44,united states,"english, welsh, scottish, northern irish or british",Rupak,1,1,0,76.8,15,7,1,1,TRUE,1,1
RHYTHM_1758757182699_jk2zo,Non-Indian,non-NICM_Musician,44,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,1,0,45.4,6,6,6,1,TRUE,2,1
RHYTHM_1758757182699_jk2zo,Non-Indian,non-NICM_Musician,44,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,6,5,78.7,7,9,2,6,FALSE,3,2
RHYTHM_1758757182699_jk2zo,Non-Indian,non-NICM_Musician,44,united states,"english, welsh, scottish, northern irish or british",Teental,1,16,1,20.2,0,9,1,16,FALSE,4,1
RHYTHM_1758757182699_jk2zo,Non-Indian,non-NICM_Musician,44,united states,"english, welsh, scottish, northern irish or british",Keherva,1,4,5,54.6,6,4,3,4,FALSE,5,1
RHYTHM_1758757182699_jk2zo,Non-Indian,non-NICM_Musician,44,united states,"english, welsh, scottish, northern irish or british",Keherva,2,4,5,15.8,1,2,6,4,FALSE,6,2
RHYTHM_1758757182699_jk2zo,Non-Indian,non-NICM_Musician,44,united states,"english, welsh, scottish, northern irish or british",Rupak,2,1,0,19.5,1,2,6,1,TRUE,7,2
RHYTHM_1758757182699_jk2zo,Non-Indian,non-NICM_Musician,44,united states,"english, welsh, scottish, northern irish or british",Teental,2,8,9,61.8,5,2,14,8,FALSE,8,2
RHYTHM_1758757940119_ydbrw,Non-Indian,non-NICM_Musician,35,united states,"english, welsh, scottish, northern irish or british",Teental,1,11,6,40.5,6,6,8,11,FALSE,1,1
RHYTHM_1758757940119_ydbrw,Non-Indian,non-NICM_Musician,35,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,10,1,85.6,12,1,5,10,FALSE,2,1
RHYTHM_1758757940119_ydbrw,Non-Indian,non-NICM_Musician,35,united states,"english, welsh, scottish, northern irish or british",Teental,2,9,8,19.9,2,8,10,9,FALSE,3,2
RHYTHM_1758757940119_ydbrw,Non-Indian,non-NICM_Musician,35,united states,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,16.6,1,7,5,4,FALSE,4,1
RHYTHM_1758757940119_ydbrw,Non-Indian,non-NICM_Musician,35,united states,"english, welsh, scottish, northern irish or british",Rupak,2,6,2,8.9,1,3,3,6,FALSE,5,2
RHYTHM_1758757940119_ydbrw,Non-Indian,non-NICM_Musician,35,united states,"english, welsh, scottish, northern irish or british",Keherva,1,2,7,34.1,2,6,1,2,FALSE,6,1
RHYTHM_1758757940119_ydbrw,Non-Indian,non-NICM_Musician,35,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,3,8,18.6,5,3,3,3,FALSE,7,2
RHYTHM_1758757940119_ydbrw,Non-Indian,non-NICM_Musician,35,united states,"english, welsh, scottish, northern irish or british",Keherva,2,8,1,37.8,12,5,5,8,FALSE,8,2
RHYTHM_1758759139662_374d4,Non-Indian,non-NICM_Musician,59,united states,any other white background,Rupak,1,4,4,32.4,2,3,2,4,FALSE,1,1
RHYTHM_1758759139662_374d4,Non-Indian,non-NICM_Musician,59,united states,any other white background,Jhaptal,1,8,3,266.3,12,8,9,8,FALSE,2,1
RHYTHM_1758759139662_374d4,Non-Indian,non-NICM_Musician,59,united states,any other white background,Jhaptal,2,8,3,232.4,11,5,2,8,FALSE,3,2
RHYTHM_1758759139662_374d4,Non-Indian,non-NICM_Musician,59,united states,any other white background,Keherva,1,4,5,101,5,7,2,4,FALSE,4,1
RHYTHM_1758759139662_374d4,Non-Indian,non-NICM_Musician,59,united states,any other white background,Rupak,2,4,4,38.2,1,1,5,4,FALSE,5,2
RHYTHM_1758759139662_374d4,Non-Indian,non-NICM_Musician,59,united states,any other white background,Teental,1,1,0,83.3,8,10,8,1,TRUE,6,1
RHYTHM_1758759139662_374d4,Non-Indian,non-NICM_Musician,59,united states,any other white background,Keherva,2,6,3,80.2,2,5,5,6,FALSE,7,2
RHYTHM_1758759139662_374d4,Non-Indian,non-NICM_Musician,59,united states,any other white background,Teental,2,1,0,39.2,4,15,4,1,TRUE,8,2
RHYTHM_1758761366802_klibr,Non-Indian,non-NICM_Musician,38,united states,"english, welsh, scottish, northern irish or british",Keherva,1,2,7,169.3,2,6,1,2,FALSE,1,1
RHYTHM_1758761366802_klibr,Non-Indian,non-NICM_Musician,38,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,10,1,6.8,4,1,5,10,FALSE,2,1
RHYTHM_1758761366802_klibr,Non-Indian,non-NICM_Musician,38,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,4,7,3.6,1,2,8,4,FALSE,3,2
RHYTHM_1758761366802_klibr,Non-Indian,non-NICM_Musician,38,united states,"english, welsh, scottish, northern irish or british",Keherva,2,8,1,2.5,0,8,1,8,FALSE,4,2
RHYTHM_1758761366802_klibr,Non-Indian,non-NICM_Musician,38,united states,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,7.2,2,7,2,4,FALSE,5,1
RHYTHM_1758761366802_klibr,Non-Indian,non-NICM_Musician,38,united states,"english, welsh, scottish, northern irish or british",Teental,1,4,13,7.8,4,2,1,4,FALSE,6,1
RHYTHM_1758761366802_klibr,Non-Indian,non-NICM_Musician,38,united states,"english, welsh, scottish, northern irish or british",Teental,2,13,4,8.4,5,12,9,13,FALSE,7,2
RHYTHM_1758761366802_klibr,Non-Indian,non-NICM_Musician,38,united states,"english, welsh, scottish, northern irish or british",Rupak,2,1,0,5.3,2,7,5,1,TRUE,8,2
RHYTHM_1758762080437_yaka6,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Rupak,1,3,5,39.1,3,3,2,3,FALSE,1,1
RHYTHM_1758762080437_yaka6,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Teental,1,1,0,66,16,9,4,1,TRUE,2,1
RHYTHM_1758762080437_yaka6,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,23.8,1,7,1,1,TRUE,3,1
RHYTHM_1758762080437_yaka6,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Teental,2,1,0,29.5,2,8,14,1,TRUE,4,2
RHYTHM_1758762080437_yaka6,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,7,4,66.8,9,10,9,7,FALSE,5,1
RHYTHM_1758762080437_yaka6,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Rupak,2,3,5,35.4,3,6,6,3,FALSE,6,2
RHYTHM_1758762080437_yaka6,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,2,9,40.7,4,3,7,2,FALSE,7,2
RHYTHM_1758762080437_yaka6,Non-Indian,non-NICM_Musician,51,united states,"english, welsh, scottish, northern irish or british",Keherva,2,1,0,28.3,1,8,1,1,TRUE,8,2
RHYTHM_1758764291098_tagi7,Non-Indian,non-NICM_Musician,27,united states,irish,Rupak,1,4,4,47,6,6,5,4,FALSE,1,1
RHYTHM_1758764291098_tagi7,Non-Indian,non-NICM_Musician,27,united states,irish,Rupak,2,4,4,45.4,5,7,3,4,FALSE,2,2
RHYTHM_1758764291098_tagi7,Non-Indian,non-NICM_Musician,27,united states,irish,Teental,1,16,1,51.3,15,11,2,16,FALSE,3,1
RHYTHM_1758764291098_tagi7,Non-Indian,non-NICM_Musician,27,united states,irish,Teental,2,15,2,42.9,7,3,13,15,FALSE,4,2
RHYTHM_1758764291098_tagi7,Non-Indian,non-NICM_Musician,27,united states,irish,Keherva,1,8,1,19.1,3,7,4,8,FALSE,5,1
RHYTHM_1758764291098_tagi7,Non-Indian,non-NICM_Musician,27,united states,irish,Jhaptal,1,8,3,66.2,13,3,2,8,FALSE,6,1
RHYTHM_1758764291098_tagi7,Non-Indian,non-NICM_Musician,27,united states,irish,Keherva,2,1,0,22.7,3,1,7,1,TRUE,7,2
RHYTHM_1758764291098_tagi7,Non-Indian,non-NICM_Musician,27,united states,irish,Jhaptal,2,3,8,17.1,1,4,7,3,FALSE,8,2
RHYTHM_1758764942319_f9rvn,Non-Indian,non-NICM_Musician,67,united states,"english, welsh, scottish, northern irish or british",Teental,1,16,1,45,5,11,2,16,FALSE,1,1
RHYTHM_1758764942319_f9rvn,Non-Indian,non-NICM_Musician,67,united states,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,46,4,5,1,4,FALSE,2,1
RHYTHM_1758764942319_f9rvn,Non-Indian,non-NICM_Musician,67,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,27.7,2,10,5,8,FALSE,3,1
RHYTHM_1758764942319_f9rvn,Non-Indian,non-NICM_Musician,67,united states,"english, welsh, scottish, northern irish or british",Keherva,1,3,6,56.7,5,8,3,3,FALSE,4,1
RHYTHM_1758764942319_f9rvn,Non-Indian,non-NICM_Musician,67,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,5,6,61.8,11,9,5,5,FALSE,5,2
RHYTHM_1758764942319_f9rvn,Non-Indian,non-NICM_Musician,67,united states,"english, welsh, scottish, northern irish or british",Teental,2,16,1,35.8,2,6,3,16,FALSE,6,2
RHYTHM_1758764942319_f9rvn,Non-Indian,non-NICM_Musician,67,united states,"english, welsh, scottish, northern irish or british",Rupak,2,4,4,26.5,1,1,3,4,FALSE,7,2
RHYTHM_1758764942319_f9rvn,Non-Indian,non-NICM_Musician,67,united states,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,49.8,5,8,1,3,FALSE,8,2
RHYTHM_1758767959686_pkrp4,Non-Indian,non-NICM_Musician,48,united states,any other white background,Teental,1,1,0,23.6,2,13,2,1,TRUE,1,1
RHYTHM_1758767959686_pkrp4,Non-Indian,non-NICM_Musician,48,united states,any other white background,Jhaptal,1,4,7,68.2,10,6,7,4,FALSE,2,1
RHYTHM_1758767959686_pkrp4,Non-Indian,non-NICM_Musician,48,united states,any other white background,Rupak,1,4,4,61.8,5,6,2,4,FALSE,3,1
RHYTHM_1758767959686_pkrp4,Non-Indian,non-NICM_Musician,48,united states,any other white background,Jhaptal,2,1,0,77.8,8,3,8,1,TRUE,4,2
RHYTHM_1758767959686_pkrp4,Non-Indian,non-NICM_Musician,48,united states,any other white background,Keherva,1,6,3,131.5,11,4,6,6,FALSE,5,1
RHYTHM_1758767959686_pkrp4,Non-Indian,non-NICM_Musician,48,united states,any other white background,Keherva,2,6,3,132,11,4,6,6,FALSE,6,2
RHYTHM_1758767959686_pkrp4,Non-Indian,non-NICM_Musician,48,united states,any other white background,Keherva,3,7,2,39.2,3,6,5,7,FALSE,7,3
RHYTHM_1758767959686_pkrp4,Non-Indian,non-NICM_Musician,48,united states,any other white background,Teental,2,1,0,77.7,10,5,10,1,TRUE,8,2
RHYTHM_1758769064100_e5rtv,Non-Indian,non-NICM_Musician,57,united states,"english, welsh, scottish, northern irish or british",Teental,1,16,1,88,13,5,14,16,FALSE,1,1
RHYTHM_1758769064100_e5rtv,Non-Indian,non-NICM_Musician,57,united states,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,111.2,6,1,3,4,FALSE,2,1
RHYTHM_1758769064100_e5rtv,Non-Indian,non-NICM_Musician,57,united states,"english, welsh, scottish, northern irish or british",Rupak,2,4,4,82.2,5,6,2,4,FALSE,3,2
RHYTHM_1758769064100_e5rtv,Non-Indian,non-NICM_Musician,57,united states,"english, welsh, scottish, northern irish or british",Teental,2,14,3,53.2,1,14,4,14,FALSE,4,2
RHYTHM_1758769064100_e5rtv,Non-Indian,non-NICM_Musician,57,united states,"english, welsh, scottish, northern irish or british",Keherva,1,2,7,101.1,7,1,4,2,FALSE,5,1
RHYTHM_1758769064100_e5rtv,Non-Indian,non-NICM_Musician,57,united states,"english, welsh, scottish, northern irish or british",Keherva,2,2,7,75.8,6,2,5,2,FALSE,6,2
RHYTHM_1758769064100_e5rtv,Non-Indian,non-NICM_Musician,57,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,40.4,0,5,3,8,FALSE,7,1
RHYTHM_1758769064100_e5rtv,Non-Indian,non-NICM_Musician,57,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,73.1,4,1,7,8,FALSE,8,2
RHYTHM_1758771854622_jhhqf,Non-Indian,non-NICM_Musician,29,united states,"english, welsh, scottish, northern irish or british",Keherva,1,6,3,103.3,14,2,7,6,FALSE,1,1
RHYTHM_1758771854622_jhhqf,Non-Indian,non-NICM_Musician,29,united states,"english, welsh, scottish, northern irish or british",Teental,1,14,3,230.2,35,16,14,14,FALSE,2,1
RHYTHM_1758771854622_jhhqf,Non-Indian,non-NICM_Musician,29,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,4,7,181.8,24,6,1,4,FALSE,3,1
RHYTHM_1758771854622_jhhqf,Non-Indian,non-NICM_Musician,29,united states,"english, welsh, scottish, northern irish or british",Teental,2,3,14,64.9,8,1,4,3,FALSE,4,2
RHYTHM_1758771854622_jhhqf,Non-Indian,non-NICM_Musician,29,united states,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,26.1,3,3,7,3,FALSE,5,2
RHYTHM_1758771854622_jhhqf,Non-Indian,non-NICM_Musician,29,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,5,6,38,5,9,1,5,FALSE,6,2
